retail_year,retail_week,date,demand_direct_load,demand_natural_search,demand_paid_search,demand_affiliate,demand_olm,demand_email,demand_social,demand_total,traffic_direct_load,traffic_natural_search,traffic_paid_search,traffic_affiliate,traffic_olm,traffic_email,traffic_social,traffic_total,orders_direct_load,orders_natural_search,orders_paid_search,orders_affiliate,orders_olm,orders_email,orders_social,orders_total
2021,22,10/29/20,1000549.058,838577.9424,868203.4251,985316.0505,26607.25227,295917.2566,4617.074497,,466573.8965,337953.428,366054.7264,96609.98666,23742.35181,172594.9735,27232.92967,,6669.276805,7092.746545,7712.247605,5875.687079,213.0366537,2328.03119,37.10533036,
2021,22,10/30/20,1012593.757,848672.8187,878654.9357,997177.3733,26927.55275,299479.535,4672.655253,,469991.4863,340428.8905,368736.0271,97317.64157,23916.26129,173859.208,27432.40715,,6750.833904,7179.482162,7806.558961,5947.539546,215.6418314,2356.500164,37.55908317,
2021,22,10/31/20,1022332.062,856834.6648,887105.1255,1006767.416,27186.52009,302359.686,4717.593058,,453237.8243,328293.712,355591.7916,93848.58537,23063.72465,167661.6949,26454.53139,,6666.891042,7090.209297,7709.488746,5873.585202,212.9604453,2327.198396,37.09205688,
2021,23,11/1/20,882633.5084,691009.6239,844615.0526,1052902.847,36677.32038,228897.1341,9150.365202,,506993.9036,309694.3904,347618.3779,112039.4972,26475.47991,146012.0011,66803.46132,,5409.339655,5927.692736,7559.750122,6483.102117,304.6123761,1835.485634,73.71472091,
2021,23,11/2/20,1043200.39,816716.6809,998265.695,1244444.778,43349.58347,270537.6325,10814.98092,,553665.9871,338203.7715,379618.9085,122353.461,28912.71989,159453.3547,72953.15405,,6387.008146,6999.046873,8926.077616,7654.839347,359.6671409,2167.226029,87.03770756,
2021,23,11/3/20,1051981.955,823591.7265,1006669.003,1254920.4,43714.49626,272814.9933,10906.02043,,556771.8731,340100.9846,381748.447,123039.824,29074.91084,160347.8361,73362.3975,,6441.619444,7058.89133,9002.398904,7720.291074,362.7424289,2185.756618,87.78191237,
2021,23,11/4/20,1037194.919,812015.0254,992518.9023,1237280.788,43100.0296,268980.2077,10752.72149,,551548.996,336910.6193,378167.4018,121885.6316,28802.16953,158843.6706,72674.21118,,6349.673259,6958.134348,8873.900745,7610.093425,357.5647274,2154.557634,86.52893366,
2021,23,11/5/20,1040851.914,814878.0699,996018.3768,1241643.256,43251.99391,269928.5921,10790.63399,,552850.5047,337705.6386,379059.7762,122173.2492,28870.13498,159218.4994,72845.70296,,6372.42577,6983.067132,8905.698211,7637.362346,358.8459737,2162.277968,86.83898906,
2021,23,11/6/20,1060837.978,830525.0655,1015143.563,1265484.843,44082.50314,275111.6638,10997.83186,,559899.2438,342011.3215,383892.7164,123730.935,29238.22373,161248.505,73774.47185,,6496.693911,7119.24334,9079.367487,7786.29791,365.843799,2204.44437,88.53242892,
2021,23,11/7/20,987701.3823,773266.7683,945157.2448,1178239.425,41043.35457,256144.8366,10239.61619,,546650.3764,333918.3249,374808.6825,120803.0962,28546.36112,157432.8898,72028.75027,,6032.478395,6610.544104,8430.609315,7229.93488,339.702754,2046.927747,82.20642253,
2021,24,11/8/20,1273772.302,653706.4646,765076.4527,1039263.099,33552.84967,185235.9921,10044.40547,,489296.3931,311075.8321,337369.7977,116928.7305,25892.99798,129890.7135,73832.5945,,8753.883624,5615.068376,6811.517691,6219.164208,277.0518794,1506.571336,86.76273617,
2021,24,11/9/20,1559565.869,800377.1857,936735.0199,1272440.338,41081.03078,226796.9954,12298.04724,,539415.6897,342939.7537,371927.046,128905.8998,28545.25307,143195.5963,81395.36781,,10718.54736,6875.277181,8340.249666,7614.952286,339.2315706,1844.696241,106.2351908,
2021,24,11/10/20,1591724.713,816881.2691,956050.8539,1298678.544,41928.13733,231473.6361,12551.63767,,551475.4494,350606.8852,380242.2487,131787.8593,29183.44157,146397.0317,83215.13056,,10950.00057,7023.739928,8520.346604,7779.387363,346.556839,1884.530078,108.5292027,
2021,24,11/11/20,2475616.341,1270498.976,1486950.034,2019840.365,65211.01361,360011.9489,19521.61644,,744537.8957,473348.5648,513358.7796,177924.6121,39400.08245,197648.2145,112347.3733,,17090.06266,10962.20541,13298.01368,12141.57174,540.883816,2941.254379,169.3854593,
2021,24,11/12/20,2210816.191,1134602.184,1327900.918,1803791.527,58235.8269,321503.8745,17433.51948,,679787.1121,432182.5064,468713.123,162450.9094,35973.54604,180459.1945,102576.7753,,15239.33561,9775.079856,11857.93741,10826.72956,482.3101098,2622.738341,151.0422701,
2021,24,11/13/20,2278500.197,1169337.963,1368554.525,1859014.498,60018.71329,331346.6966,17967.24564,,712062.0076,452701.6439,490966.6591,170163.7448,37681.4961,189027.0263,107446.9099,,15738.1377,10095.03017,12246.0622,11181.10166,498.0967094,2708.583774,155.9860683,
2021,24,11/14/20,1534091.045,787303.3759,921433.8647,1251655.584,40409.99019,223092.3661,12097.16404,,542258.7649,344747.2715,373887.3459,129585.3186,28695.70531,143950.3312,81824.37488,,10379.16266,6657.583142,8076.169747,7373.837684,328.4903759,1786.287051,102.8714329,
2021,25,11/15/20,975509.6556,691610.9766,944434.18,1188127.075,37544.63849,315428.419,13790.62804,,332292.6791,362723.3491,379286.7552,128682.6093,27154.90218,172967.6118,88249.85659,,6694.220682,5594.32231,8376.48841,6925.268421,321.3041533,2493.615708,114.4119383,
2021,25,11/16/20,1148312.512,814123.7081,1111732.293,1398593.216,44195.33718,371303.7572,16233.5151,,362651.4642,395862.3283,413938.9934,140439.2562,29635.81702,188770.2066,96312.50314,,7918.677699,6617.594104,9908.653316,8191.98697,380.0747173,2949.729332,135.3393184,
2021,25,11/17/20,1157222.82,820440.8846,1120358.757,1409445.572,44538.27,374184.8812,16359.47873,,364548.4362,397933.0211,416104.2424,141173.8716,29790.83726,189757.6335,96816.29852,,7980.89008,6669.584638,9986.499763,8256.346581,383.0607403,2972.903616,136.4025996,
2021,25,11/18/20,1180570.96,836994.1086,1142963.127,1437882.561,45436.87461,381734.4393,16689.54775,,369355.8639,403180.7029,421591.5544,143035.5807,30183.69944,192260.0337,98093.04888,,8143.504258,6805.480386,10189.97913,8424.573308,390.8657729,3033.477846,139.1818631,
2021,25,11/19/20,1189624.453,843412.7999,1151728.216,1448909.31,45785.31825,384661.862,16817.53557,,368739.9619,402508.398,420888.5493,142797.0685,30133.36804,191939.4396,97929.47845,,8202.180233,6854.515566,10263.40046,8485.274455,393.682058,3055.334809,140.1847031,
2021,25,11/20/20,1210018.797,857871.8593,1171472.885,1473748.708,46570.23951,391256.3181,17105.84724,,372288.2165,406381.5943,424938.6114,144171.1543,30423.33081,193786.4051,98871.81927,,8343.203124,6972.367597,10439.86262,8631.164683,400.4507684,3107.866226,142.5949466,
2021,25,11/21/20,1099877.599,779784.6142,1064840.304,1339601.661,42331.21282,355642.4584,15548.79828,,359858.7243,392813.8351,410751.2938,139357.7486,29407.59479,187316.5076,95570.81094,,7511.072484,6276.960735,9398.616299,7770.313462,360.5107898,2797.895263,128.372876,
2021,26,11/22/20,956896.4653,1222078.955,1151196.469,2109997.667,39644.59245,549788.5493,16657.29096,,378672.4496,354838.1557,387280.1839,226094.6612,30710.80597,185777.8664,93166.37806,,9032.737407,10163.11291,10810.1495,15220.08669,358.7574773,4336.807505,161.5596325,
2021,26,11/23/20,918299.1809,1172785.295,1104761.918,2024889.003,38045.49196,527612.331,15985.40406,,360488.2877,337798.5361,368682.6715,215237.4099,29236.04785,176856.6607,88692.45209,,8388.516159,9438.272474,10039.16195,14134.57929,333.1706392,4027.503313,150.0370847,
2021,26,11/24/20,935261.336,1194448.133,1125168.277,2062291.281,38748.24063,537358.0025,16280.67483,,364277.128,341348.9004,372557.6373,217499.6199,29543.32751,178715.4774,89624.63645,,8553.5845,9623.997809,10236.71153,14412.71806,339.7267361,4106.7561,152.9894987,
2021,26,11/25/20,954281.0057,1218738.679,1148049.934,2104230.467,39536.23294,548285.827,16611.76203,,364631.23,341680.7145,372919.7884,217711.0441,29572.04561,178889.2009,89711.75763,,8719.009145,9810.124037,10434.68752,14691.4572,346.2969844,4186.179957,155.9482856,
2021,26,11/26/20,2438502.241,3114278.691,2933645.667,5377001.826,101028.0956,1401050.854,42448.5227,,672037.8941,629738.6756,687314.2197,401254.9107,54503.10787,329703.8541,165344.3143,,23042.02147,25925.54784,27576.10297,38825.61271,915.1707974,11062.95989,412.1298287,
2021,26,11/27/20,4217148.767,5385837.387,5073450.415,9298993.552,174718.1124,2422979.065,73410.52722,,1032990.036,967971.8698,1056471.289,616769.2747,83776.77485,506788.083,254150.8903,,40168.63072,45195.4165,48072.79162,67683.80548,1595.396387,19285.80576,718.4565346,
2021,26,11/28/20,2663999.416,3402267.372,3204930.556,5874232.748,110370.5311,1530611.124,46373.89204,,683300.7441,640292.6225,698833.0894,407979.6414,55416.53899,335229.443,168115.3607,,26183.9948,29460.71423,31336.33642,44119.81138,1039.962029,12571.48747,468.3271953,
2021,27,11/29/20,5556759.477,1874077.701,2301947.004,4683372.965,66469.85468,626707.034,19720.09169,15796706,1299367.626,504710.3141,524322.1832,301651.5499,36244.27758,163685.3597,101206.6489,3400190.132,44636.23839,19082.21982,24276.73095,34788.48913,642.3798978,5667.625751,176.0911263,135472.0202
2021,27,11/30/20,8452889.522,2850829.126,3501699.829,7124302.289,101113.309,953340.7632,29998.01541,24029798.51,1922690.868,746826.296,775846.2292,446357.65,53631.12032,242207.3167,149756.7707,5031304.754,66160.87693,28284.1127,35983.53863,51564.31256,952.1505146,8400.687497,261.0063875,200799.7981
2021,27,12/1/20,8535726.042,2878766.645,3536015.743,7194118.937,102104.198,962683.3001,30291.98958,24265285.43,1944324.202,755229.2812,784575.7348,451379.8844,54234.55583,244932.5347,151441.7728,5087914.945,66847.71768,28577.74063,36357.09717,52099.62093,962.0351444,8487.898168,263.7159922,202884.3757
2021,27,12/2/20,3742371.478,1262155.572,1550317.383,3154162.327,44766.1788,422075.229,13281.10547,10638780.07,1280307.855,497306.972,516631.1645,297226.7749,35712.62848,161284.3414,99722.09943,3350314.451,26468.53788,11315.43509,14395.69273,20628.98836,380.9204644,3360.806651,104.4190733,80332.62719
2021,27,12/3/20,3770231.537,1271551.68,1561858.711,3177643.467,45099.44032,425217.3652,13379.97657,10717980.4,1286783.346,499822.2316,519244.1612,298730.0767,35893.25441,162100.0789,100226.4699,3367259.54,26665.08475,11399.45988,14502.59053,20782.17261,383.7490575,3385.762923,105.1944558,80929.15151
2021,27,12/4/20,3813612.911,1286182.522,1579829.908,3214206.351,45618.36751,430110.0391,13533.93045,10841304.58,1292278.54,501956.7169,521461.5876,300005.8002,36046.53615,162792.3255,100654.486,3381639.384,26964.82799,11527.60165,14665.61471,21015.78581,388.0627954,3423.822414,106.3769507,81838.87921
2021,27,12/5/20,3488978.76,1176696.116,1445346.742,2940596.739,41735.09977,393496.8824,12381.85337,9918437.523,1248631.986,485003.1883,503849.2843,289873.1399,34829.06867,157294.034,97254.89263,3267424.915,23856.89306,10198.94359,12975.27289,18593.53061,343.3351258,3029.196596,94.11606621,72406.2245
2021,28,12/6/20,3903097.361,1175115.536,1550732.421,1844193.457,40020.57217,324613.8949,12499.18121,9384452.322,1288843.185,484425.388,523692.5961,171302.0007,28568.59678,161221.4546,98965.27911,3170895.965,27199.96623,9903.932789,13519.16103,11269.5755,314.6277599,2539.062676,101.2153258,68937.96372
2021,28,12/7/20,4428295.16,1333238.185,1759397.79,2092346.72,45405.7098,368293.6926,14181.06148,10647217.06,1368859.162,514500.2419,556205.2981,181937.0392,30342.23705,171230.6569,105109.3962,3367756.483,31731.30653,11553.86461,15771.36673,13147.01466,367.0427312,2962.054269,118.0771514,80422.5873
2021,28,12/8/20,4384509.115,1320055.407,1742001.237,2071658.039,44956.74775,364652.0825,14040.84215,10541939.63,1357483.238,510224.4801,551582.9459,180425.0487,30090.07745,169807.642,104235.883,3339768.694,31414.85845,11438.64092,15614.08299,13015.90289,363.3823093,2932.514471,116.8995986,79620.55371
2021,28,12/9/20,4356141.87,1311514.808,1730730.7,2058254.661,44665.88301,362292.8275,13949.99959,10473734.55,1345711.708,505800.0257,546799.848,178860.4778,29829.14881,168335.1408,103331.9928,3310807.609,31202.61572,11361.36002,15508.59228,12927.96582,360.9272528,2912.702035,116.1098102,79082.62726
2021,28,12/10/20,4359957.386,1312663.555,1732246.635,2060057.473,44705.00556,362610.1574,13962.21831,10482908.43,1350401.44,507562.7114,548705.4159,179483.7968,29933.10178,168921.7796,103692.0992,3322345.594,31236.12953,11373.56293,15525.24961,12941.85137,361.3149142,2915.830483,116.2345204,79167.56758
2021,28,12/11/20,4591110.743,1382257.49,1824085.75,2169276.247,47075.14619,381834.7846,14702.45803,11038684.38,1407125.514,528883.0564,571753.9743,187023.075,31190.45194,176017.3966,108047.7213,3461901.856,32902.41099,11980.28205,16353.43914,13632.23034,380.5891441,3071.374538,122.4350141,83390.73646
2021,28,12/12/20,4955377.318,1491928.162,1968811.831,2341390.333,50810.16877,412130.2092,15868.97618,11914512.47,1541849.158,579520.3676,626495.9131,204929.3882,34176.74655,192869.9836,118392.6284,3793357.741,34204.84628,12454.51909,17000.78672,14171.85942,395.6546884,3192.954278,127.2815794,86691.74189
2021,29,12/13/20,2705101.064,1171061.767,1494462.744,2046318.421,34533.80975,443982.6029,13154.41322,8515959.251,1084333.548,436066.1541,512859.7214,182205.6279,24604.07063,166848.8394,100072.9352,2933306.22,17796.79998,9786.081849,13082.16358,12985.88046,262.7327173,3535.744806,105.9421684,62651.03901
2021,29,12/14/20,3033746.342,1313335.165,1676026.431,2294927.575,38729.35485,497922.4679,14752.55529,9550571.168,1141385.178,459009.5415,539843.5613,191792.2795,25898.60064,175627.5018,105338.2191,3087640.558,20475.31023,11258.93767,15051.09671,14940.32249,302.2753472,4067.892647,121.8870116,72080.34372
2021,29,12/15/20,3185802.427,1379161.565,1760031.482,2409952.913,40670.53035,522879.1163,15491.9763,10029260.65,1180152.178,474599.7411,558179.278,198306.4795,26778.24326,181592.6672,108916.0181,3192511.87,21501.24817,11823.07913,15805.24847,15688.92378,317.4211859,4271.718882,127.9942943,75692.00862
2021,29,12/16/20,3041739.964,1316795.673,1680442.595,2300974.482,38831.40287,499234.4443,14791.42681,9575735.978,1141651.804,459116.7653,539969.6678,191837.0819,25904.65051,175668.5281,105362.8259,3088361.825,20526.98854,11287.35448,15089.08467,14978.03086,303.0382699,4078.159735,122.1946462,72262.26967
2021,29,12/17/20,3072926.202,1330296.466,1697671.774,2324565.827,39229.53203,504352.9766,14943.0798,9673913.727,1141005.933,458857.0277,539664.1891,191728.5533,25889.99539,175569.1466,105303.2187,3086614.637,20726.62399,11397.12977,15235.83373,15123.69987,305.9854719,4117.821922,123.3830516,72965.05717
2021,29,12/18/20,3159654.652,1367841.966,1745585.857,2390172.997,40336.72311,518587.5364,15364.82444,9946944.54,1175859.134,472873.2878,556148.7871,197585.0993,26680.83194,180932.0868,108519.8139,3180898.457,21328.01389,11727.82128,15677.90652,15562.51906,314.8637423,4237.301897,126.9630519,75082.16262
2021,29,12/19/20,2921267.794,1264642.223,1613886.424,2209841.317,37293.43335,479461.5981,14205.59262,9196476.179,1148696.956,461949.9825,543301.8297,193020.9117,26064.50854,176752.5815,106013.0217,3107420.158,19168.59835,10540.4046,14090.5522,13986.84747,282.9844655,3808.284192,114.1083159,67480.2551
2021,30,12/20/20,1694431.094,858074.0558,1060462.837,1324170.596,30779.9243,371147.3648,10384.87523,5842577.05,624338.2837,391735.5469,448677.4106,128888.7433,25345.76293,132696.9434,97539.40822,2205063.819,9630.910447,7834.665121,10469.8948,7744.874001,277.1738613,3029.796227,90.13866838,43324.27931
2021,30,12/21/20,1885418.63,954791.7387,1179992.74,1473424.277,34249.27864,412981.182,11555.40482,6501122.208,649427.5317,407477.5742,466707.6662,134068.1817,26364.29111,138029.4156,101459.0628,2293675.065,10861.28482,8835.564388,11807.45166,8734.302214,312.5835578,3416.860737,101.6541225,48859.071
2021,30,12/22/20,1874258.226,949140.0171,1173007.981,1464702.602,34046.54607,410536.6125,11487.00463,6462639.959,647824.1827,406471.567,465555.4279,133737.1854,26299.20123,137688.6396,101208.574,2288012.29,10797.76081,8783.888134,11738.39383,8683.218209,310.7553614,3396.876664,101.0595817,48573.31067
2021,30,12/23/20,1850238.049,936975.9987,1157974.908,1445931.22,33610.21128,405275.2445,11339.78912,6379815.855,639928.1992,401517.3018,459881.0211,132107.1342,25978.65429,136010.4262,99974.99671,2260124.928,10655.23657,8667.945857,11583.45378,8568.604717,306.6535692,3352.039844,99.72565325,47932.17088
2021,30,12/24/20,1847141.459,935407.8598,1156036.902,1443511.285,33553.96066,404596.969,11320.81066,6369138.488,641169.8968,402296.3941,460773.3605,132363.4709,26029.0625,136274.3368,100168.9852,2264510.408,10639.77456,8655.367638,11566.64481,8556.170654,306.2085784,3347.175636,99.58093948,47862.61561
2021,30,12/25/20,1925517.468,975098.1255,1205088.672,1504760.874,34977.68786,421764.4121,11801.16367,6639387.231,660679.6608,414537.6233,474793.9494,136391.0775,26821.08482,140420.9447,103216.9656,2333415.801,11096.7674,9027.127495,12063.448,8923.669865,319.3606549,3490.941399,103.8580768,49918.38029
2021,30,12/26/20,1823699.837,923536.8268,1141365.919,1425192.036,33128.13553,399462.3276,11177.14101,6288309.304,651820.9951,408979.3317,468427.7161,134562.2896,26461.45663,138538.1226,101832.9899,2302128.398,10303.8902,8382.128519,11201.50032,8286.063059,296.541957,3241.509492,96.4372939,46351.65276
2021,31,12/27/20,2030014.817,701692.3835,954169.2078,904955.1985,13746.35575,210556.56,5581.759831,5215097.1,765227.0918,318268.4258,426456.1889,100186.032,12004.98866,115462.3396,49457.82601,2078077.176,12504.0968,6366.965107,9184.63156,5691.756719,114.404052,1777.098616,48.87728064,39138.8875
2021,31,12/28/20,2252696.063,778664.1046,1058836.221,1004223.711,15254.25392,233653.4344,6194.047596,5787164.019,800438.1147,332913.1724,446079.0679,104795.9742,12557.38407,120775.2031,51733.5696,2173697.449,13906.96001,7081.289476,10215.07637,6330.327916,127.2393041,1976.475372,54.36093449,43529.96875
2021,31,12/29/20,2262267.803,781972.6604,1063335.233,1008490.673,15319.06948,234646.2314,6220.366199,5811753.768,802934.0263,333951.2562,447470.0236,105122.7472,12596.54028,121151.8021,51894.88428,2180475.433,13967.00157,7111.862057,10259.17868,6357.658314,127.7886438,1985.008557,54.59563102,43717.90394
2021,31,12/30/20,2300078.455,795042.2432,1081107.399,1025346.189,15575.10637,238568.016,6324.330949,5908889.13,810234.866,336987.7754,451538.735,106078.5969,12711.07686,122253.3993,52366.74898,2200301.846,14200.35356,7230.682637,10430.58268,6463.878125,129.9236572,2018.172849,55.50778096,44448.31556
2021,31,12/31/20,2294268.449,793033.9636,1078376.518,1022756.16,15535.76359,237965.3924,6308.355666,5893963.254,810774.3584,337212.1577,451839.3907,106149.2291,12719.54049,122334.8014,52401.61722,2201766.91,14166.94245,7213.670019,10406.04122,6448.669674,129.617968,2013.424417,55.37718019,44343.73592
2021,31,1/1/21,2290073.076,791583.7963,1076404.564,1020885.916,15507.3544,237530.2412,6296.820004,5883185.364,811093.9745,337345.0904,452017.5107,106191.0742,12724.55468,122383.0271,52422.27451,2202634.87,14142.49092,7201.219539,10388.08084,6437.539551,129.3942531,2009.949334,55.2816016,44267.20057
2021,31,1/2/21,2347752.147,811521.072,1103515.496,1046598.524,15897.93136,243512.8118,6455.415262,6031362.587,841277.4433,349898.8084,468838.5659,110142.7926,13198.07712,126937.3012,54373.0794,2284602.143,14348.86336,7306.302389,10539.66755,6531.478501,131.2824217,2039.279256,56.0882911,44913.16388
2021,32,1/3/21,2216154.236,597542.1495,788411.9421,895141.7408,17194.26677,191775.4053,10565.02306,5074143.239,821429.7308,301064.1207,351527.0616,97045.29604,14891.4874,113798.456,86683.61836,2038038.277,14988.76448,5069.758876,7528.111438,5654.819494,142.6615866,1596.733959,86.61276295,38106.63108
2021,32,1/4/21,2477149.817,667914.4449,881262.8952,1000562.219,19219.22857,214360.7167,11809.26152,5671723.02,864337.0126,316790.1683,369889.0348,102114.4452,15669.34243,119742.7045,91211.52659,2144494.958,16776.68557,5674.500435,8426.095338,6329.349475,159.6788437,1787.198911,96.9442873,42652.14577
2021,32,1/5/21,2502197.748,674668.1241,890173.8671,1010679.497,19413.56559,216528.245,11928.67197,5729073.176,870436.4043,319025.6705,372499.2413,102835.0392,15779.91672,120587.6962,91855.18157,2159628.076,16948.61432,5732.653149,8512.446606,6394.213131,161.3152446,1805.514262,97.93777975,43089.24822
2021,32,1/6/21,2476425.74,667719.2118,881005.2997,1000269.752,19213.61073,214298.0585,11805.80964,5670065.161,863831.4857,316604.8864,369672.6968,102054.7213,15660.17786,119672.6702,91158.17948,2143240.702,16771.16466,5672.633061,8423.322464,6327.266601,159.6262963,1786.610777,96.91238471,42638.10973
2021,32,1/7/21,2605136.506,702423.5237,926795.0301,1052258.182,20212.22681,225436.0735,12419.40963,5964763.45,887213.4074,325174.649,379678.8823,104817.1067,16084.06268,122911.9328,93625.6207,2201253.274,17641.7281,5967.090066,8860.563209,6655.704552,167.9122335,1879.350789,101.9429464,44851.38353
2021,32,1/8/21,2741919.194,739304.2698,975456.4019,1107506.996,21273.46975,237272.5943,13071.49072,6277943.348,929792.5055,340780.4132,397900.4108,109847.4837,16855.96815,128810.7157,98118.89645,2306895.702,18595.27188,6289.614117,9339.480856,7015.448542,176.9879694,1980.930591,107.453011,47275.6221
2021,32,1/9/21,2433444.447,656130.1564,865714.4124,982908.8891,18880.13583,210578.6626,11600.90588,5571654.484,877678.5065,321679.9902,375598.4655,103690.6351,15911.20692,121590.9957,92619.42421,2177596.359,16416.15257,5552.554735,8245.017531,6193.33099,156.247326,1748.791791,94.86094285,41735.54601
2021,33,1/10/21,1361069.886,630493.7039,769877.2701,867943.7871,15827.31121,206167.1536,8772.876637,4291330.196,608068.5938,306667.528,353194.2307,97007.44036,14323.0294,123653.6464,85555.28153,1826341.29,8659.107356,5230.080125,7421.452948,5443.05013,131.8842903,1704.589498,72.4894694,32459.85676
2021,33,1/11/21,1517703.303,703051.6113,858475.5913,967827.7107,17648.73556,229893.0959,9782.468909,4785181.185,634053.1255,319772.3195,368287.2429,101152.8492,14935.09392,128937.7248,89211.30645,1904386.142,9572.943577,5782.035016,8204.673693,6017.480745,145.8026582,1884.482824,80.13962317,35885.49772
2021,33,1/12/21,1533910.356,710559.2677,867642.9692,978162.8238,17837.20059,232348.0485,9886.93267,4836280.558,638467.8557,321998.8025,370851.5214,101857.1475,15039.0827,129835.4812,89832.45921,1917645.837,9676.744614,5844.730594,8293.638349,6082.7293,147.3836209,1904.916588,81.00859058,36274.6102
2021,33,1/13/21,1598420.842,740442.7112,904132.7608,1019300.664,18587.36599,242119.7313,10302.73978,5039676.282,657249.7038,331471.061,381760.8833,104853.4854,15481.48832,133654.8595,92475.06617,1974057.342,10091.34372,6095.147464,8648.978415,6343.343199,153.6982567,1986.53254,84.47939515,37828.79207
2021,33,1/14/21,1572133.877,728265.6982,889263.7693,1002537.669,18281.68589,238137.9308,10133.3052,4956795.861,648739.2226,327178.966,376817.6041,103495.7768,15281.0243,131924.2126,91277.64104,1948496.01,9921.25761,5992.415859,8503.202871,6236.428341,151.1077257,1953.05022,83.05552413,37191.20085
2021,33,1/15/21,1644002.343,761557.6074,929915.5379,1048367.636,19117.41416,249024.1587,10596.53871,5183390.63,669071.288,337433.0463,388627.4036,106739.4267,15759.94522,136058.835,94138.36366,2009563.612,10382.51139,6271.012038,8898.529211,6526.369017,158.1329449,2043.850382,86.91689694,38920.27418
2021,33,1/16/21,1520937.634,704549.8631,860305.0623,969890.2187,17686.34624,230383.014,9803.316029,4795378.738,648338.249,326976.7427,376584.7002,103431.808,15271.57939,131842.6727,91221.22404,1947291.681,9596.286243,5796.133931,8224.679969,6032.153769,146.1581834,1889.077947,80.33503563,35973.00091
2021,34,1/17/21,1879097.818,734858.364,768890.5195,890593.1391,15589.77051,246140.1608,9752.676294,4948265.848,740181.6865,312676.6552,359004.6635,98094.82703,14384.45784,127214.1592,84138.84161,2001808.768,12209.73753,6312.875728,7489.417888,5531.017844,130.7216383,2029.938359,82.42542529,37181.09314
2021,34,1/18/21,2111715.43,825828.0817,864073.1519,1000841.604,17519.66217,276610.3875,10959.98134,5560822.456,782241.2293,330443.9648,379404.4819,103668.8957,15201.82975,134442.8835,88919.88561,2115558.085,13728.98011,7098.379067,8421.316917,6219.235572,146.9871705,2282.521085,92.68151928,41807.4907
2021,34,1/19/21,2132561.758,833980.4505,872603.0665,1010721.663,17692.6119,279341.0162,11068.17554,5615717.508,787673.3357,332738.662,382039.175,104388.8022,15307.39559,135376.4933,89537.37069,2130249.125,13866.48499,7169.474063,8505.662016,6281.525359,148.4593449,2305.382054,93.60978644,42226.22057
2021,34,1/20/21,2144037.258,838468.1717,877298.6193,1016160.444,17787.81738,280844.1745,11127.73435,5645936.171,791605.6783,334399.8106,383946.449,104909.9478,15383.8155,136052.3404,89984.37276,2140884.078,13943.45275,7209.269179,8552.873821,6316.391799,149.2833882,2318.178383,94.12937997,42460.60281
2021,34,1/21/21,2197519.461,859383.4448,899182.5033,1041508.183,18231.52779,287849.7267,11405.3115,5786771.925,800313.3414,338078.2088,388169.8603,106063.9573,15553.03748,137548.9163,90974.20093,2164433.805,14288.62504,7387.735732,8764.601511,6472.755037,152.9789211,2375.565241,96.45956707,43511.72148
2021,34,1/22/21,2395707.066,936888.6274,980277.0421,1135438.643,19875.77391,313810.0193,12433.9219,6308663.308,845783.0369,357286.077,410223.679,112089.9669,16436.68123,145363.7395,96142.88799,2287405.822,15586.64406,8058.858491,9560.802642,7060.758368,166.875958,2591.36829,105.2222263,47464.44903
2021,34,1/23/21,2080028.658,813436.343,851107.5372,985823.7473,17256.77564,272459.7855,10795.52432,5477381.047,791204.8457,334230.4859,383752.0362,104856.8262,15376.02585,135983.4498,89938.80882,2139800.033,13449.74457,6954.004201,8250.034643,6092.741721,143.9975791,2236.096588,90.79645765,40957.16264
2021,35,1/24/21,2092735.987,780722.2276,750672.3938,870301.4688,13613.53895,211206.4022,9737.204761,5096862.83,696759.2711,424608.0946,353829.5513,94180.38813,12595.18733,127409.3245,80188.90915,2042877.609,14139.75528,6471.103684,7191.691826,5348.236018,113.8901471,1663.894818,80.91185953,38260.08637
2021,35,1/25/21,2382507.06,888825.0745,854614.3849,990807.9218,15498.54013,240451.1355,11085.46861,5802600.88,744847.0991,453913.0237,378249.5989,100680.381,13464.46202,136202.6595,85723.2603,2183869.701,16134.38351,7383.951596,8206.18969,6102.686313,129.9560901,1898.61257,92.32571188,43657.25533
2021,35,1/26/21,2372241.413,884995.3421,850932.0581,986538.7699,15431.76067,239415.0897,11037.704,5777598.875,741464.8835,451851.887,376532.0361,100223.2097,13403.32234,135584.188,85334.00652,2173953.145,16062.06294,7350.85386,8169.406364,6075.331705,129.3735765,1890.102252,91.91187222,43461.56657
2021,35,1/27/21,2360210.604,880507.0932,846616.5609,981535.544,15353.49858,238200.8974,10981.72635,5748297.815,739498.5867,450653.6173,375533.5077,99957.42691,13367.77796,135224.6311,85107.70856,2168188.02,15980.63818,7313.589562,8127.992509,6044.533518,128.7177322,1880.520598,91.44593568,43241.24322
2021,35,1/28/21,2486073.371,927461.8262,891764.0162,1033877.813,16172.2534,250903.418,11567.34801,6054836.843,758261.0323,462087.5323,385061.4867,102493.5315,13706.94319,138655.5299,87267.0484,2223198.957,16828.28266,7701.516738,8559.11722,6365.147466,135.5451739,1980.26711,96.29640798,45534.84382
